0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
1.0,0.3074808,0.18852559,0.33595306,0.24894872,0.19987193,0.26672608,0.24512798,0.39605087,0.29077226,0.3509719,0.40134776,0.32544374,0.31763032,0.20383182,0.35617906,0.30225265,0.1798237,0.24358027,0.3752898,0.24859177,0.3437795,0.35381404,0.35034505,0.30704704,0.39490163,0.38996318,0.28488743,0.30189124,0.47466803,0.36187866,0.25309092,0.29157543,0.29483268,0.3451038,0.25176305,0.46428585,0.34310982,0.2480779,0.21131007,0.16090317,0.26483387,0.26666656,0.23248717,0.20052855,0.091198444,0.23806024,0.40525365,0.27953762,0.45169953,0.25537184,0.18073106,0.20392892,0.32299727,0.3534575,0.2746811,0.4046994,0.3316974,0.28845966,0.34093678,0.3979507,0.36261606,0.29689085,0.33524978,0.315812,0.29435772,0.33675176,0.24667475,0.19110726,0.32576948,0.36469874,0.16233855,0.22240567,0.29855147,0.25429952,0.36637384,0.28857428,0.37240565,0.3588577,0.26843315,0.20107922,0.38493833,0.47211123,0.40180117,0.39367703,0.3105642,0.32571822,0.38673952,0.33928216,0.36371613,0.40305516,0.29505897,0.2614001,0.1790295,0.29977515,0.18389954,0.31064022,0.3339483,0.48239216,0.3137493,0.3334031,0.27300203,0.3114521,0.48109448,0.37173468,0.37955907,0.33583203,0.24817608,0.42990702,0.22803839,0.2790462,0.30111623,0.3655281,0.3312084,0.33039397,0.46735585,0.41632456,0.42040968,0.4453817,0.5389072,0.27880847,0.33020854,0.21964021,0.31812745,0.3642229,0.20402825,0.29216778,0.5824353,0.6289997,0.30210954,0.37526983,0.41829392,0.52125084,0.37117434,0.38333848,0.35077155,0.45853698,0.37732843,0.43460232,0.35376555,0.4124099,0.34648773,0.4426211,0.29828143,0.3513594,0.28323165,0.35594213,0.33724102,0.25067502,0.43714762,0.4255087,0.3323634,0.30960286,0.3044004,0.59059536,0.47816744,0.20725575,0.377083,0.28388727,0.37970078,0.30499905,0.3234364,0.3784207,0.4373646,0.39389604,0.46256757,0.3738771,0.3725922,0.36389333,0.2430639,0.26186123,0.21768326,0.37334362,0.2729293,0.36644176,0.4600296,0.24348456,0.36534917,0.34839937,0.4607898,0.41628045,0.42967892,0.4302392,0.31258544,0.46919277,0.22580858,0.3907572,0.35281163,0.32443678,0.36493987,0.4268363,0.46572343,0.24816133,0.1313529,0.33318228,0.32228798,0.21412012,0.3168881,0.29007745,0.29513186,0.39397603,0.48375475,0.41399595,0.22708854,0.3718019,0.11707769,0.26377392,0.54305327,0.50890636,0.1425871,0.47103995,0.21851099,0.2460953,0.28822213,0.34145078,0.61403275,0.3300238,0.5182176,0.50110185,0.25714928,0.5134664,0.5548254,0.21934937,0.42611372,0.6041006,0.35419467,0.22730508,0.4542808,0.42396235,0.39580268,0.22318958,0.6223217,0.18307608,0.4231217,0.2649836,0.3663494,0.27402973,0.2807168,0.5999497,0.29573464,0.45607287,0.331903,0.40016428,0.41884515,0.3937108,0.20904388,0.42905986,0.6279522,0.41645506,0.6388833,0.5684669,0.5037084,0.50968385,0.24710838,0.23641744,0.27893996,0.42118943,0.42124385,0.3656468,0.37071466,0.41866398,0.2974577,0.5210824,0.6410172,0.2432544,0.31294578,0.29916653,0.29584146,0.098990545,0.41447172,0.25073317,0.33353055,0.35876572,0.6089214,0.24768612,0.23991619,0.3610973,0.254018,0.27220497,0.5038893,0.572852,0.5241045,0.26905358,0.566461,0.61215377,0.5313524,0.3481028,0.19836122,0.18239956,0.16707653,0.49232924,0.570215,0.2517762,0.44407958,0.33366835,0.42452085,0.37377316,0.3292806,0.41901526,0.29755807,0.41234455,0.28880745,0.33293098,0.45903996,0.37181216,0.36311322,0.4114151,0.39833057,0.36151877,0.35497063,0.25338706,0.29105335,0.20104189,0.33507207,0.4511549,0.42582917,0.2563126,0.2964425,0.3658169,0.23575418,0.18303731,0.14027286,0.39313713,0.2217286,0.37533104,0.36987495,0.29737896,0.36182532,0.47771722,0.36534917,0.22580856,0.32098755,0.4080553,0.4607898,0.34723163,0.26777586,0.292267,0.4348139,0.3516011,0.48302656,0.4442004,0.4124099,0.35149586,0.506406,0.36775756,0.33646142,0.34484985,0.6289997,0.4519126,0.30476007,0.34772944,0.36294982,0.47705114,0.33191997,0.3723094,0.34830534,0.46337765,0.28633815,0.23115176,0.14500496,0.3766775,0.43531126,0.3951847,0.18125938,0.32870382,0.31280184,0.26213562,0.4184044,0.45697692,0.41712064,0.7670957,0.46380672,0.36389324,0.349583,0.429263,0.42443675,0.43675297,0.30341583,0.3584036,0.5273014,0.39392442,0.3313849,0.24755873,0.3445416,0.52616924,0.3865006,0.23860115,0.24115047,0.29533106,0.36346284,0.27533364,0.35553133,0.24472743,0.32677814,0.31148142,0.37447774,0.39586443,0.19823973,0.20755196,0.29604173,0.20311575,0.3027659,0.4302392,0.35281163,0.4751191,0.36389333,0.3907572,0.46919277,0.419688,0.29069942,0.33931702,0.3596819,0.39795065,0.37688363,0.37432534,0.27773568,0.34562555,0.2999426,0.3316974,0.15833104,0.15567937,0.36261606,0.28901923,0.29725832,0.27790222,0.3238939,0.23320733,0.46995345,0.5156697,0.5736414,0.58042324,0.1503443,0.48876175,0.38981313,0.29437107,0.37094975,0.36563945,0.40049183,0.32071722,0.2810668,0.4839819,0.12277095,0.40127087,0.27736768,0.26371998,0.3071866,0.34747174,0.40188402,0.31662288,0.36897781,0.2983873,0.39215633,0.3250202,0.3008899,0.35899705,0.27113208,0.45167166,0.34191763,0.36940128,0.43151867,0.4462064,0.40844586,0.2703689,0.30293074,0.28553545,0.48607025,0.34912267,0.31650257,0.22863337,0.31730917,0.20541334,0.2810135,0.37542224,0.40687272,0.36479214,0.19003539,0.19601914,0.423468,0.4213958,0.3774455,0.28870243,0.38214523,0.40142292,0.37053144,0.39583027,0.35036904,0.4018185,0.3868691,0.31316927,0.3289222,0.3321882,0.335438,0.29337987,0.2657501,0.3479805,0.3692912,0.25129813,0.37375823,0.28030998,0.29605198
0.3074808,1.0000001,0.63516796,0.65952444,0.51430047,0.5848274,0.56392586,0.39051712,0.5543811,0.5307107,0.4718833,0.344482,0.27242053,0.3091981,0.29020178,0.21407408,0.63115185,0.4579994,0.3576483,0.52607214,0.49452886,0.5909636,0.59527296,0.52862847,0.3769735,0.32228968,0.2877718,0.15736045,0.15056196,0.32039955,0.20830925,0.30169398,0.36207992,0.35304117,0.43537468,0.20959203,0.28225267,0.5961719,0.48311225,0.5318055,0.44257647,0.30567,0.48757178,0.36693954,0.5596813,0.34242252,0.46402746,0.3133769,0.25876144,0.23957801,0.48071685,0.3498103,0.5386884,0.5808019,0.29240897,0.37652335,0.35899675,0.45361537,0.23835585,0.43984747,0.45478934,0.43321162,0.54964316,0.4662801,0.4271536,0.27049738,0.38142747,0.4760264,0.3623603,0.33831197,0.4377488,0.31316376,0.53460705,0.45353562,0.52988756,0.43813187,0.298339,0.35075837,0.29204893,0.38669413,0.41745472,0.2930573,0.44211558,0.34255785,0.32412583,0.22752494,0.31677204,0.437581,0.42431003,0.39242318,0.40224493,0.3289593,0.44630176,0.2645711,0.30508405,0.5232038,0.23074497,0.30104274,0.35468256,0.32168803,0.2720537,0.28983033,0.5709672,0.3675531,0.33455068,0.3723933,0.29524687,0.45544168,0.33466384,0.500286,0.28512168,0.52020186,0.4698385,0.4331579,0.39604586,0.37169233,0.3209638,0.37781316,0.30519575,0.2688175,0.45829806,0.43532377,0.56533074,0.34755367,0.26897228,0.19313677,0.30316225,0.39171028,0.33709222,0.49723336,0.1761726,0.21960872,0.53312695,0.26155028,0.23696643,0.20241052,0.60382885,0.26937145,0.44327697,0.5127282,0.28358734,0.64187664,0.35006577,0.37274578,0.33601224,0.27818984,0.5329262,0.5942668,0.30165783,0.5720657,0.44618925,0.45833677,0.3710563,0.4530173,0.18068922,0.3031172,0.54093754,0.2274211,0.42146212,0.37248403,0.35952985,0.39372882,0.44290066,0.2900542,0.37262678,0.26792875,0.2787473,0.38916898,0.39142564,0.32469976,0.27871218,0.35954595,0.48072672,0.15924057,0.4534045,0.33823493,0.13575181,0.43760473,0.42214927,0.22284351,0.20060319,0.22480147,0.23155697,0.36386555,0.25619406,0.35542658,0.4436267,0.38497543,0.39429662,0.1836323,0.433163,0.46177027,0.33863288,0.30756462,0.41903713,0.37396583,0.31379214,0.3725255,0.32525504,0.21569496,0.1267754,0.4702121,0.40391743,0.5505675,0.19010232,0.17741701,0.21384138,0.40068716,0.34099907,0.32335085,0.41696241,0.30759177,0.37246388,0.33975905,0.36337766,0.42973614,0.33611506,0.44988358,0.29000327,0.28774852,0.31918812,0.3227047,0.124955535,0.43340567,0.33051828,0.19736312,0.3765633,0.34671172,0.35629618,0.21540576,0.22458203,0.3763527,0.19300066,0.2669906,0.25654954,0.24321976,0.3513894,0.2088622,0.28484917,0.32064146,0.31580704,0.3443073,0.21517694,0.24019875,0.45013344,0.3344134,0.52343804,0.43311644,0.381811,0.4604543,0.361847,0.29940414,0.45637503,0.3492146,0.43939325,0.38638243,0.37136212,0.35016227,0.2769872,0.3766908,0.24197055,0.30429035,0.29364455,0.38621345,0.33741456,0.41737652,0.28997517,0.2694135,0.3272876,0.3202613,0.32738745,0.33363026,0.3906011,0.33246747,0.2923184,0.25631106,0.34183523,0.4076891,0.3073408,0.3015236,0.35233498,0.4382045,0.3334727,0.38655826,0.29683748,0.45771605,0.45075703,0.3269406,0.3158841,0.31214938,0.40759534,0.3954894,0.25996852,0.3361112,0.43659878,0.34761542,0.37489057,0.35548478,0.33616218,0.43040878,0.23984973,0.23663633,0.37730366,0.45539123,0.25160086,0.26860607,0.3869087,0.2589844,0.20631543,0.29466414,0.3719091,0.40942985,0.30834752,0.4783273,0.37934053,0.3701677,0.35297748,0.21194115,0.35487577,0.35611504,0.28565317,0.35468084,0.34517848,0.1977325,0.43468156,0.25489336,0.21075064,0.22404477,0.30093166,0.43760473,0.35542655,0.40017462,0.20118065,0.22284351,0.25228655,0.16713311,0.26363719,0.2936543,0.29832584,0.49475592,0.32887548,0.28358734,0.21749891,0.49540088,0.4390416,0.3340044,0.54230523,0.33709222,0.46556404,0.36424625,0.3999679,0.599906,0.62637055,0.2638756,0.6524031,0.5577235,0.6228832,0.592932,0.55662817,0.4617505,0.44356996,0.49442616,0.41837853,0.47519043,0.5668688,0.5311904,0.59996355,0.39589572,0.48016098,0.4231995,0.32003805,0.23506081,0.39142573,0.4248227,0.22444314,0.4470834,0.23249307,0.42952812,0.44966292,0.4201299,0.43838078,0.32506537,0.2907173,0.30986357,0.27782038,0.50914663,0.44186527,0.31582215,0.27068692,0.4015494,0.28189376,0.3136422,0.23840114,0.31433362,0.34993932,0.5388136,0.37295783,0.49938226,0.50524944,0.2826978,0.2030828,0.24603304,0.23155697,0.38497543,0.26042598,0.39142564,0.4436267,0.25619406,0.41762584,0.54038274,0.45625222,0.39808628,0.4547894,0.35856527,0.35554954,0.43797123,0.34980315,0.60208976,0.45361537,0.4554922,0.38894024,0.4332116,0.44356292,0.3048663,0.22021455,0.2598902,0.4818955,0.35654336,0.40361464,0.42781332,0.3948611,0.32195032,0.41484615,0.34563407,0.1798809,0.42283523,0.58920157,0.49650294,0.6168541,0.4292576,0.5093393,0.4417296,0.4491163,0.32568622,0.32034317,0.34166864,0.29687718,0.59667265,0.6120871,0.31369406,0.3020403,0.595515,0.62068707,0.6063391,0.55637157,0.2609791,0.39251593,0.2741271,0.5561068,0.53014404,0.5625344,0.61771715,0.28738633,0.43413532,0.21565644,0.22769338,0.46992067,0.28491524,0.19726896,0.27708876,0.24335182,0.3427741,0.2509185,0.5978061,0.26418245,0.39691508,0.32437617,0.5023532,0.45592046,0.4260023,0.37742907,0.4349881,0.42462355,0.4326908,0.3754188,0.49608406,0.47021437,0.44608563,0.42092156,0.47777802,0.45303118,0.29656816,0.5887682,0.32348824,0.454739,0.33868343,0.26269612,0.43615797,0.30736518,0.5023701
0.18852559,0.63516796,1.0000002,0.35880923,0.49552017,0.60878855,0.6945747,0.21353294,0.26371852,0.4419006,0.2870701,0.26028156,0.21328911,0.1984263,0.079787046,0.10211039,0.47997493,0.2956654,0.21454264,0.3442614,0.34883493,0.36533597,0.35462594,0.39898354,0.27976865,0.3080634,0.16874269,0.10146879,0.075166866,0.07393436,0.016751062,0.096784845,0.24184793,0.22300713,0.20478404,0.12991583,0.12066497,0.34525442,0.34668332,0.42468065,0.3120327,0.22091007,0.31329647,0.2932399,0.5006773,0.20101465,0.26016858,0.16089338,0.16771796,0.16383949,0.34530255,0.27237284,0.43804353,0.36580926,0.083462805,0.3078118,0.20858622,0.19881423,0.17886618,0.31082907,0.28129345,0.24187721,0.3913347,0.22165233,0.2873633,0.1894547,0.3261654,0.23372433,0.21176022,0.1953263,0.26877737,0.09224364,0.37669078,0.29166824,0.33544824,0.2910572,0.1659355,0.24654166,0.1427406,0.21316046,0.1661481,0.20089488,0.26914257,0.17761149,0.17626733,0.11521275,0.26335195,0.3034237,0.26917696,0.3152926,0.2948327,0.16214965,0.31396866,0.20242697,0.1887687,0.38314933,0.1314542,0.17596483,0.30716062,0.1681255,0.20937498,0.17933333,0.37820363,0.2674219,0.20972931,0.23660162,0.20953627,0.32245332,0.20387241,0.38120553,0.18272576,0.37101728,0.24165156,0.16286454,0.258873,0.21841608,0.1914056,0.1720266,0.15286648,0.09614163,0.30102888,0.3001555,0.42300126,0.34517193,0.23744547,0.27289405,0.25351578,0.3207518,0.22780102,0.31345856,0.14449847,0.1747895,0.4239873,0.19075453,0.14059865,0.12063271,0.48364562,0.18522376,0.25439072,0.33939168,0.19457226,0.351274,0.21356313,0.2747146,0.2837695,0.17631686,0.3887472,0.38542646,0.22221097,0.40782845,0.29875332,0.29732823,0.24928248,0.3176389,0.08137436,0.08953234,0.3795287,0.110514134,0.22033608,0.23212491,0.20023093,0.4140444,0.27271265,0.17087151,0.23161736,0.13047561,0.15414745,0.23163006,0.2782714,0.20864147,0.17796096,0.27825397,0.43475387,0.16423517,0.44849932,0.1928522,0.03264919,0.30604574,0.42400703,0.1106674,0.12707579,0.11657843,0.16417086,0.24147938,0.1267935,0.23283885,0.24474768,0.23672143,0.26938528,0.15651685,0.2691721,0.33542696,0.19242166,0.147542,0.1673499,0.16252947,0.17747837,0.18682434,0.2042076,0.06969416,0.040744275,0.23332348,0.23139064,0.4928474,0.16116536,0.15143545,0.21970572,0.22338475,0.17958385,0.14083853,0.27271447,0.10754297,0.106345996,0.13572325,0.14483915,0.20944063,0.18515956,0.2653069,0.13228638,0.20668994,0.18444592,0.17237619,0.15077057,0.28815544,0.1145981,0.076947376,0.1938162,0.19626561,0.20581491,0.10146426,0.19166946,0.17905504,0.04898728,0.0890723,0.19791806,0.1491312,0.2422926,0.18524006,0.15430997,0.19120452,0.22495744,0.17171666,0.066263914,0.050250694,0.22066478,0.12110311,0.3522856,0.2421669,0.23906718,0.32585835,0.22719842,0.1451343,0.26967388,0.14554533,0.23532125,0.28082815,0.19314049,0.21811196,0.09922514,0.16767229,0.090261444,0.07467788,0.12361628,0.20013304,0.17778137,0.27371058,0.18406402,0.1330373,0.240857,0.109698385,0.29272735,0.16646768,0.18277878,0.16925883,0.22907424,0.20364869,0.2522831,0.15847151,0.37272188,0.17311384,0.13230842,0.22434807,0.20165268,0.17567039,0.17377143,0.21409792,0.35547054,0.16341227,0.11210808,0.10915478,0.25515792,0.24630432,0.10184674,0.19212265,0.30736867,0.2652854,0.2665776,0.19507053,0.18135442,0.2505878,0.18851179,0.15707977,0.20669103,0.2948349,0.1532479,0.25716594,0.2452098,0.15568629,0.104779094,0.13273717,0.27640522,0.3235157,0.19500358,0.24745297,0.26906985,0.18407491,0.3577139,0.05014915,0.28929883,0.12501596,0.11459218,0.13898203,0.2523685,0.082183614,0.28812075,0.13327909,0.098478794,0.13088998,0.13630112,0.30604574,0.23283885,0.28815615,0.11741244,0.1106674,0.12890913,0.10594084,0.15943399,0.20638715,0.21828747,0.38622993,0.23618081,0.19457226,0.14062002,0.3968895,0.30877897,0.30917758,0.3594898,0.22780102,0.3905596,0.3468591,0.09779441,0.60250634,0.4994469,0.23157105,0.50332344,0.42992523,0.49264124,0.47286764,0.36506897,0.2748245,0.33274958,0.41430444,0.33348107,0.30046517,0.37107015,0.37485397,0.39852163,0.34867758,0.44972476,0.3391428,0.22267032,0.12547337,0.27827144,0.28834188,0.16814746,0.3334217,0.1412685,0.23607178,0.41728565,0.26683438,0.2328426,0.22843969,0.1682621,0.19846353,0.1120161,0.3562659,0.29008272,0.18072745,0.16095933,0.2662316,0.18435699,0.19708642,0.14995112,0.21048987,0.26562464,0.40322825,0.17547068,0.27914578,0.3162266,0.2643438,0.08558841,0.1974549,0.16417086,0.23672143,0.1340828,0.2782714,0.24474768,0.1267935,0.3679086,0.37884057,0.31888434,0.27062726,0.28129348,0.20911458,0.3015369,0.30534908,0.33973888,0.43014985,0.19881423,0.31871372,0.2101795,0.24187717,0.21065028,0.07808837,0.19223548,0.15768173,0.30279154,0.22767507,0.24254857,0.30094534,0.33855328,0.16908702,0.19148123,0.22554824,0.1360787,0.28707194,0.4228739,0.35476863,0.48430526,0.20659259,0.41832379,0.36289996,0.23520678,0.18420187,0.1790513,0.19369483,0.22159436,0.41442162,0.49994963,0.18890974,0.1803237,0.39327925,0.40454125,0.4911456,0.39792946,0.18986459,0.2186051,0.11365555,0.41734326,0.5191183,0.37653574,0.46975175,0.13502592,0.2290503,0.089947596,0.09511567,0.2662164,0.21954404,0.11735998,0.14017956,0.11849266,0.18979234,0.19089037,0.414029,0.20422764,0.2256501,0.22853094,0.32922918,0.35740435,0.23519732,0.24731393,0.3493594,0.29372463,0.245085,0.21321243,0.23759502,0.2539819,0.35010916,0.25543404,0.25054088,0.25949746,0.34287086,0.50381553,0.14039421,0.41724625,0.29218513,0.21979605,0.33356783,0.31346682,0.39842415
0.33595306,0.65952444,0.35880923,1.0,0.52417064,0.26203853,0.33357477,0.3379036,0.56864274,0.42924833,0.43819606,0.30619115,0.3142233,0.31357303,0.3201049,0.21735823,0.4442065,0.46374917,0.40359414,0.5076779,0.4159075,0.7193568,0.64603126,0.6420097,0.33802375,0.26823276,0.16521648,0.075703904,0.08702175,0.2894901,0.23927574,0.21668443,0.29614624,0.30762666,0.4270231,0.22625291,0.2075079,0.52377474,0.36260086,0.33398542,0.34744358,0.30866686,0.6127229,0.45461378,0.4037726,0.32608914,0.53131276,0.25616646,0.25655988,0.1417115,0.36511362,0.35279787,0.30988723,0.7274751,0.22892934,0.33892053,0.32456154,0.48064226,0.27566692,0.38736105,0.41628584,0.41797745,0.57151484,0.4774317,0.40386382,0.28111756,0.44278193,0.5863026,0.43986633,0.40544462,0.40614566,0.29898134,0.6148796,0.27400446,0.37772843,0.3044269,0.22975898,0.36855102,0.28173837,0.39178014,0.46149874,0.26159328,0.44622284,0.2896009,0.30777344,0.19216062,0.31630278,0.44491267,0.441315,0.4561208,0.43122762,0.33352506,0.29334277,0.25788856,0.25167066,0.41171253,0.17549697,0.34197974,0.30431166,0.28905195,0.23866458,0.2617217,0.6292201,0.40042564,0.3061126,0.36426914,0.36482203,0.3091315,0.21480572,0.42696658,0.21832535,0.4629734,0.4210087,0.4094807,0.46005005,0.36508006,0.32122132,0.33940983,0.30628452,0.25414038,0.2790957,0.2976296,0.481215,0.3540498,0.21926592,0.23433378,0.27358365,0.4066636,0.35207304,0.50708055,0.07362232,0.14040294,0.50489855,0.15204944,0.18713069,0.14615348,0.57003605,0.15866253,0.4536515,0.5353501,0.29428706,0.6432911,0.3459012,0.41175374,0.26427191,0.22916153,0.5310559,0.5854205,0.34087116,0.4621662,0.3770038,0.5069457,0.32767403,0.4408776,0.1584531,0.25759935,0.34793413,0.22878776,0.41362208,0.3092232,0.32520962,0.3472647,0.3551205,0.33537024,0.31323168,0.32345653,0.29367673,0.34016788,0.41684854,0.32726935,0.26814967,0.22057559,0.44402593,0.16520745,0.40411565,0.25584155,0.21533734,0.39295217,0.36770576,0.19890352,0.2562182,0.22110102,0.23672596,0.33434474,0.22348192,0.34376237,0.44504946,0.43049282,0.34119165,0.13710421,0.39813626,0.38512915,0.33654466,0.27416214,0.4136811,0.3995458,0.3144439,0.37140894,0.3710001,0.25242612,0.14596662,0.396146,0.39414728,0.46298653,0.14569324,0.12622908,0.15004739,0.3090225,0.34656662,0.44978946,0.28109923,0.41318405,0.40211952,0.36721563,0.37377313,0.3656767,0.36627167,0.36137176,0.22653174,0.2803907,0.2760936,0.25468972,0.11650132,0.34278357,0.29155445,0.15176974,0.38737482,0.35298634,0.16716063,0.21120821,0.22992857,0.33254135,0.20327754,0.34395874,0.24225208,0.30539536,0.328712,0.23163657,0.3214864,0.36367828,0.34524465,0.25821787,0.2718292,0.20338291,0.526906,0.34836298,0.5728696,0.3641033,0.3022902,0.39322358,0.33590484,0.22309725,0.35874933,0.3227439,0.41260692,0.32432795,0.49625313,0.38047522,0.35206708,0.41407067,0.239124,0.24778402,0.33035958,0.33063012,0.28836402,0.39829403,0.28705442,0.35044256,0.22329563,0.37749553,0.2743761,0.36045462,0.3538515,0.30650282,0.29246277,0.21183988,0.46619368,0.44418433,0.3028354,0.23804978,0.2883358,0.31657982,0.23481612,0.35120043,0.33317488,0.39359355,0.43816873,0.3582028,0.4310465,0.41986144,0.30013302,0.30653143,0.25318342,0.33010718,0.44009054,0.24580383,0.3778258,0.38047987,0.39972827,0.41432574,0.1699943,0.23836946,0.3845026,0.46828684,0.26960748,0.331437,0.36725205,0.19731757,0.17623475,0.27681893,0.3223064,0.39407825,0.26011077,0.3936321,0.37579158,0.32667476,0.32632267,0.2322754,0.32348177,0.39617318,0.27225855,0.41733712,0.38218433,0.19928814,0.41716877,0.24809052,0.19255614,0.20376919,0.25898987,0.39295217,0.34376228,0.3692,0.19166082,0.19890352,0.2590092,0.3256924,0.3292025,0.31222093,0.34687373,0.45411417,0.41360813,0.29428706,0.17118934,0.46947968,0.42332494,0.27782178,0.6210973,0.35207304,0.56441665,0.24832067,0.3707109,0.463812,0.63530874,0.18552236,0.5543763,0.5019417,0.6321652,0.5402353,0.50031835,0.4804861,0.52866244,0.5098084,0.48684728,0.48567083,0.6323958,0.6504641,0.5446644,0.36365238,0.39528906,0.41111365,0.3461874,0.21666245,0.41684854,0.37079492,0.23220438,0.38626102,0.24429493,0.36912048,0.38697785,0.34002236,0.42770106,0.31910518,0.23804669,0.19496703,0.20927736,0.4704399,0.4011217,0.2885166,0.22319432,0.35359162,0.24221697,0.26775742,0.24299061,0.32287166,0.3371916,0.52776587,0.4738245,0.40754354,0.41168886,0.35386297,0.15154421,0.2325297,0.23672596,0.43049282,0.23043239,0.41684854,0.44504946,0.22348192,0.41959858,0.5344765,0.3924192,0.40803695,0.41628578,0.33998144,0.40153313,0.5227433,0.3464267,0.55478936,0.48064226,0.3588037,0.4501908,0.41797742,0.4536604,0.32826725,0.25519276,0.23023021,0.40832037,0.29356498,0.36118793,0.3138035,0.3485328,0.41881657,0.33824658,0.34984732,0.14258614,0.38031715,0.4728127,0.53470165,0.49930808,0.42676365,0.36513376,0.25721845,0.4325185,0.25472686,0.2090919,0.26991507,0.34627584,0.49235034,0.653144,0.37194824,0.27455634,0.4645583,0.45392776,0.6471978,0.5096728,0.20335126,0.35336548,0.3299917,0.4436323,0.42305213,0.43007526,0.49322495,0.2519312,0.4182948,0.14416987,0.21740735,0.4223907,0.26556578,0.18371129,0.24517062,0.18543921,0.29133117,0.21449795,0.5180702,0.21333198,0.42362988,0.25957114,0.41136822,0.42090195,0.48413408,0.355083,0.4028084,0.41170883,0.4300078,0.35369882,0.5133748,0.4706828,0.4052542,0.36471856,0.40954322,0.48334593,0.3186303,0.6567171,0.35178,0.36257857,0.30976212,0.2821244,0.4198551,0.30791616,0.46975386
